"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,0.7973192,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.238106,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.234288,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.375839,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.346133,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.035928,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.347418,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.314429,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.596902,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.183535,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.301569,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.463287,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.800821,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.56833,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.471957,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.05002084,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",82.60191,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",84.79086,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",86.32588,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",87.49607,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",89.29955,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",91.35267,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",92.66956,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",94.67915,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",97.72398,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.21877,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",103.2866,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",105.854,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",107.9712,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",109.705,,
"CPALTT01","Consumer prices - all items","AUT","Austria","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",110.6886,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",57.87702,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",63.15356,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",66.47887,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",69.57746,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",74.27001,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",76.91515,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",79.93816,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",86.30024,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",91.51495,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",95.36929,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",103.9299,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",109.8042,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",111.7073,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",111.4531,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",111.3844,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",77.82612,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",81.46617,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",82.99615,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",83.09042,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",85.39627,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",86.96976,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",89.18135,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",91.73374,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",97.54913,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.55703,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",101.9288,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",105.2861,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",106.7798,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",107.1568,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",107.5121,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.018489,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.74828,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.571913,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.334991,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.048111,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.079714,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.437621,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.601326,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.36236,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.07840831,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.972045,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.981901,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.9334,,
"CPALTT01","Consumer prices - all items","EST","Estonia","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.780567,,
