"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2014","Luxembourg","Population on 1 January - males","275,117",""
"2014","Luxembourg","Population on 1 January - females","274,563",""
"2014","Luxembourg","Average population - total","556,319",""
"2014","Luxembourg","Average population - males","278,545",""
"2014","Hungary","Population on 1 January - total ","9,877,365",""
"2014","Hungary","Population on 1 January - males","4,703,391",""
"2014","Hungary","Population on 1 January - females","5,173,974",""
"2014","Hungary","Average population - total","9,866,468",""
"2014","Hungary","Average population - males","4,699,585",""
"2014","Malta","Population on 1 January - total ","425,384",""
"2014","Malta","Population on 1 January - males","212,424",""
"2014","Malta","Population on 1 January - females","212,960",""
"2014","Malta","Average population - total","427,364",""
"2014","Malta","Average population - males","213,580",""
"2014","Netherlands","Population on 1 January - total ","16,829,289",""
"2014","Netherlands","Population on 1 January - males","8,334,385",""
"2014","Netherlands","Population on 1 January - females","8,494,904",""
"2014","Netherlands","Average population - total","16,865,008",""
"2014","Netherlands","Average population - males","8,353,622",""
"2014","Austria","Population on 1 January - total ","8,506,889",""
"2014","Austria","Population on 1 January - males","4,155,636",""
"2014","Austria","Population on 1 January - females","4,351,253",""
"2014","Austria","Average population - total","8,541,575",""
"2014","Austria","Average population - males","4,175,301",""
"2014","Poland","Population on 1 January - total ","38,017,856",""
"2014","Poland","Population on 1 January - males","18,403,964",""
"2014","Poland","Population on 1 January - females","19,613,892",""
"2014","Poland","Average population - total","38,011,735",""
"2014","Poland","Average population - males","18,400,564",""
"2014","Portugal","Population on 1 January - total ","10,427,301",""
"2014","Portugal","Population on 1 January - males","4,958,020",""
"2014","Portugal","Population on 1 January - females","5,469,281",""
"2014","Portugal","Average population - total","10,401,062","e"
"2014","Portugal","Average population - males","4,940,843","e"
"2014","Romania","Population on 1 January - total ","19,947,311","e"
"2014","Romania","Population on 1 January - males","9,746,052","e"
"2014","Romania","Population on 1 January - females","10,201,259","e"
"2014","Romania","Average population - total","19,908,979","e"
"2014","Romania","Average population - males","9,726,563","e"
"2014","Slovenia","Population on 1 January - total ","2,061,085",""
"2014","Slovenia","Population on 1 January - males","1,020,874",""
"2014","Slovenia","Population on 1 January - females","1,040,211",""
"2014","Slovenia","Average population - total","2,061,980",""
"2014","Slovenia","Average population - males","1,021,552",""
"2014","Slovakia","Population on 1 January - total ","5,415,949",""
"2014","Slovakia","Population on 1 January - males","2,639,060",""
"2014","Slovakia","Population on 1 January - females","2,776,889",""
"2014","Slovakia","Average population - total","5,418,649",""
"2014","Slovakia","Average population - males","2,640,694",""
"2014","Finland","Population on 1 January - total ","5,451,270",""
"2014","Finland","Population on 1 January - males","2,680,364",""
"2014","Finland","Population on 1 January - females","2,770,906",""
"2014","Finland","Average population - total","5,461,512",""
"2014","Finland","Average population - males","2,686,114",""
"2014","Sweden","Population on 1 January - total ","9,644,864",""
"2014","Sweden","Population on 1 January - males","4,814,357",""
"2014","Sweden","Population on 1 January - females","4,830,507",""
"2014","Sweden","Average population - total","9,696,110",""
"2014","Sweden","Average population - males","4,843,299",""
"2014","United Kingdom","Population on 1 January - total ","64,351,155",""
"2014","United Kingdom","Population on 1 January - males","31,663,214",""
"2014","United Kingdom","Population on 1 January - females","32,687,941",""
"2014","United Kingdom","Average population - total","64,613,160","e"
"2014","United Kingdom","Average population - males","31,805,127","e"
"2014","Iceland","Population on 1 January - total ","325,671",""
"2014","Iceland","Population on 1 January - males","163,318",""
"2014","Iceland","Population on 1 January - females","162,353",""
"2014","Iceland","Average population - total","327,386",""
"2014","Iceland","Average population - males","164,252",""
"2014","Liechtenstein","Population on 1 January - total ","37,129",""
"2014","Liechtenstein","Population on 1 January - males","18,400",""
"2014","Liechtenstein","Population on 1 January - females","18,729",""
"2014","Liechtenstein","Average population - total","37,248",""
"2014","Liechtenstein","Average population - males","18,477",""
"2014","Norway","Population on 1 January - total ","5,107,970",""
"2014","Norway","Population on 1 January - males","2,567,007",""
"2014","Norway","Population on 1 January - females","2,540,963",""
"2014","Norway","Average population - total","5,137,232",""
"2014","Norway","Average population - males","2,583,105",""
"2014","Switzerland","Population on 1 January - total ","8,139,631",""
"2014","Switzerland","Population on 1 January - males","4,022,091",""
"2014","Switzerland","Population on 1 January - females","4,117,540",""
"2014","Switzerland","Average population - total","8,188,649",""
"2014","Switzerland","Average population - males","4,047,986",""
"2014","Albania","Population on 1 January - total ","2,895,947","e"
"2014","Albania","Population on 1 January - males","1,459,963","e"
"2014","Albania","Population on 1 January - females","1,435,984","e"
"2014","Albania","Average population - total","2,894,125","e"
"2014","Albania","Average population - males","1,460,724","e"
"2014","Serbia","Population on 1 January - total ","7,146,759",""
"2014","Serbia","Population on 1 January - males","3,479,863",""
"2014","Serbia","Population on 1 January - females","3,666,896",""
"2014","Serbia","Average population - total","7,130,576",""
"2014","Serbia","Average population - males","3,472,131",""
"2014","Turkey","Population on 1 January - total ","76,667,864",""
"2014","Turkey","Population on 1 January - males","38,473,360",""
"2014","Turkey","Population on 1 January - females","38,194,504",""
"2014","Turkey","Average population - total","77,181,884",""
"2014","Turkey","Average population - males","38,728,831",""
"2014","Andorra","Population on 1 January - total ",":",""
"2014","Andorra","Population on 1 January - males",":",""
"2014","Andorra","Population on 1 January - females",":",""
"2014","Andorra","Average population - total",":",""
"2014","Andorra","Average population - males",":",""
"2014","Belarus","Population on 1 January - total ","9,468,154",""
"2014","Belarus","Population on 1 January - males","4,401,211",""
"2014","Belarus","Population on 1 January - females","5,066,943",""
"2014","Belarus","Average population - total","9,474,511",""
"2014","Belarus","Average population - males","4,405,204",""
"2014","Bosnia and Herzegovina","Population on 1 January - total ","3,830,911","p"
"2014","Bosnia and Herzegovina","Population on 1 January - males",":",""
"2014","Bosnia and Herzegovina","Population on 1 January - females",":",""
"2014","Bosnia and Herzegovina","Average population - total",":","p"
"2014","Bosnia and Herzegovina","Average population - males",":",""
"2014","Moldova","Population on 1 January - total ","3,557,634",""
"2014","Moldova","Population on 1 January - males","1,711,506",""
"2014","Moldova","Population on 1 January - females","1,846,128",""
"2014","Moldova","Average population - total","3,556,397",""
"2014","Moldova","Average population - males","1,710,875",""
"2014","Monaco","Population on 1 January - total ",":",""
"2014","Monaco","Population on 1 January - males",":",""
"2014","Monaco","Population on 1 January - females",":",""
"2014","Monaco","Average population - total",":",""
"2014","Monaco","Average population - males",":",""
"2014","Russia","Population on 1 January - total ","143,666,931",""
"2014","Russia","Population on 1 January - males","66,546,888",""
"2014","Russia","Population on 1 January - females","77,120,043",""
"2014","Russia","Average population - total",":",""
"2014","Russia","Average population - males",":",""
"2014","San Marino","Population on 1 January - total ","32,520",""
"2014","San Marino","Population on 1 January - males",":",""
"2014","San Marino","Population on 1 January - females",":",""
"2014","San Marino","Average population - total","32,655",""
"2014","San Marino","Average population - males",":",""
"2014","Ukraine","Population on 1 January - total ","45,245,894",""
"2014","Ukraine","Population on 1 January - males","20,918,288",""
"2014","Ukraine","Population on 1 January - females","24,327,606",""
"2014","Ukraine","Average population - total",":",""
"2014","Ukraine","Average population - males",":",""
"2014","Armenia","Population on 1 January - total ",":",""
"2014","Armenia","Population on 1 January - males",":",""
"2014","Armenia","Population on 1 January - females",":",""
